LocalRep,GlobalIdx,Prob,spring_day,spring_night,summer_day,summer_night,fall_day,fall_night,winter_day,winter_night
165,6308,0.0030483158055174,107.9886923076923,0.0,28.73919230769231,12.813307692307692,19.18019230769231,0.0,110.0,0.0
166,105,0.0028959000152415,45.562,1.633923076923077,48.92884615384616,0.0,84.17411538461538,0.0,110.0,0.0
167,4958,0.0033531473860691,107.9886923076923,1.633923076923077,95.76473076923077,0.0,84.17411538461538,0.0,110.0,0.0
168,111,0.0028959000152415,45.562,1.633923076923077,48.92884615384616,0.0,37.07507692307693,0.0,11.901153846153846,0.0
169,4173,0.0028959000152415,13.416192307692308,0.0,95.76473076923077,0.0,37.07507692307693,0.0,110.0,0.0
170,6107,0.0028959000152415,107.9886923076923,0.0,28.73919230769231,0.0,37.07507692307693,0.0,11.901153846153846,0.0
171,6472,0.0028959000152415,107.9886923076923,0.0,95.76473076923077,0.0,19.18019230769231,0.0,26.293384615384618,0.0
172,1280,0.0030483158055174,45.562,3.345269230769231,95.76473076923077,0.0,19.18019230769231,0.0,26.293384615384618,0.0
173,5526,0.0025910684346898,107.9886923076923,3.345269230769231,28.73919230769231,12.813307692307692,84.17411538461538,0.0,26.293384615384618,0.0
174,1866,0.0028959000152415,45.562,0.0,28.73919230769231,12.813307692307692,84.17411538461538,0.0,11.901153846153846,0.0
175,3664,0.0028959000152415,13.416192307692308,0.0,48.92884615384616,0.0,84.17411538461538,0.0,26.293384615384618,0.0
176,2782,0.0030483158055174,13.416192307692308,1.633923076923077,95.76473076923077,0.0,37.07507692307693,0.0,26.293384615384618,0.0
177,6033,0.0028959000152415,107.9886923076923,0.0,48.92884615384616,12.813307692307692,37.07507692307693,0.0,11.901153846153846,0.0
178,1499,0.0028959000152415,45.562,0.0,48.92884615384616,0.0,37.07507692307693,0.0,11.901153846153846,0.0
179,2990,0.0025910684346898,13.416192307692308,3.345269230769231,48.92884615384616,0.0,19.18019230769231,0.0,26.293384615384618,0.0
180,947,0.0027434842249657,45.562,3.345269230769231,48.92884615384616,12.813307692307692,19.18019230769231,0.0,26.293384615384618,0.0
181,1600,0.0024386526444139,45.562,0.0,48.92884615384616,0.0,19.18019230769231,0.0,110.0,0.0
182,6403,0.0027434842249657,107.9886923076923,0.0,95.76473076923077,0.0,84.17411538461538,0.0,11.901153846153846,0.0
183,1421,0.0024386526444139,45.562,3.345269230769231,95.76473076923077,12.813307692307692,37.07507692307693,0.0,110.0,0.0
184,4846,0.0028959000152415,107.9886923076923,1.633923076923077,28.73919230769231,12.813307692307692,19.18019230769231,0.0,11.901153846153846,0.0
185,2435,0.0025910684346898,13.416192307692308,1.633923076923077,28.73919230769231,0.0,84.17411538461538,0.0,11.901153846153846,0.0
