DateTime,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Energy_from_ActivePower (kWh)
2018-05-28 20:00:00,1315.85498046875,7.87875795364379,1461.34960212697,44.1830902099609,1315.85498046875
2018-05-28 21:00:00,1360.56896972656,8.0233678817749,1543.40681497437,50.6714515686035,1360.56896972656
2018-05-28 22:00:00,710.4658203125,6.58863401412963,841.099601939697,37.3493003845214,710.4658203125
2018-05-28 23:00:00,479.177490234375,5.76677083969116,549.116292717213,32.3854293823242,479.177490234375
2018-05-29 00:00:00,558.132080078125,6.03875589370727,637.140893080648,37.4664001464843,558.132080078125
2018-05-29 01:00:00,319.703399658203,5.07795000076293,355.382754014208,42.40346145629881,319.703399658203
2018-05-29 02:00:00,449.358306884765,5.70942783355712,531.31214940152,33.2679290771484,449.358306884765
2018-05-29 03:00:00,633.846130371093,6.28382587432861,723.99617178677,52.2840309143066,633.846130371093
2018-05-29 04:00:00,268.94189453125,4.83058214187622,295.444035796843,42.3680686950683,268.94189453125
2018-05-29 05:00:00,256.143890380859,4.6642689704895,257.603070549451,40.17462158203121,256.143890380859
2018-05-29 06:00:00,141.865905761718,4.21038198471069,163.084178824169,55.5446815490722,141.865905761718
2018-05-29 07:00:00,732.387023925781,6.60636901855468,848.230625780892,54.6425590515136,732.387023925781
2018-05-29 08:00:00,93.8914031982421,3.82581996917724,96.9845287330245,48.9233093261718,93.8914031982421
2018-05-29 09:00:00,521.352294921875,5.82890081405639,568.780052339541,31.6696605682373,521.352294921875
2018-05-29 10:00:00,583.01611328125,6.12350702285766,666.450636904355,32.2637710571289,583.01611328125
2018-05-29 11:00:00,707.43798828125,6.35818195343017,751.624658255636,43.4450988769531,707.43798828125
2018-05-29 12:00:00,2148.34912109375,9.11639022827148,2219.27736628873,32.787010192871,2148.34912109375
2018-05-29 13:00:00,1691.39599609375,8.3373966217041,1728.72018381715,33.7087898254394,1691.39599609375
2018-05-29 14:00:00,1986.78503417968,9.02419853210449,2159.60233020372,41.489990234375,1986.78503417968
2018-05-29 15:00:00,3299.19799804687,11.6910495758056,3465.51265922155,50.3023490905761,3299.19799804687
2018-05-29 16:00:00,3522.35107421875,12.1190996170043,3539.26767798194,48.6487503051757,3522.35107421875
2018-05-29 17:00:00,2874.27099609375,10.5949001312255,3109.84359998785,38.4774894714355,2874.27099609375
2018-05-29 18:00:00,2138.42407226562,9.42311668395996,2419.53085675681,34.1380310058593,2138.42407226562
2018-05-29 19:00:00,2550.412109375,10.3238296508789,2977.55957552034,51.0245018005371,2550.412109375
2018-05-29 20:00:00,1380.15295410156,7.82931804656982,1433.82186839622,48.5329818725585,1380.15295410156
2018-05-29 21:00:00,2838.46508789062,10.9550104141235,3256.32525503008,48.1223411560058,2838.46508789062
2018-05-29 22:00:00,1987.80004882812,9.06836318969726,2188.1521051622,51.53482818603511,1987.80004882812
2018-05-29 23:00:00,752.442016601562,6.57081699371337,833.971378066962,46.386810302734304,752.442016601562
2018-05-30 00:00:00,341.506896972656,5.38231706619262,435.774699682742,44.0036697387695,341.506896972656
2018-05-30 01:00:00,626.092102050781,6.42290115356445,776.161231366961,49.0203704833984,626.092102050781
