DateTime,load_PJME_MW,solar_G_i__POA,solar_T2m,wind_Energy_scaled_MW,eta_eff,eta_eff_pct,P_150MW_adj_MW,P_110MW_adj_MW,CF_150MW,CF_110MW,CF_Wind,season,day_night,wind_Energy_smoothed_MW
2018-06-01 03:00:00,1793.28,6.12,11.91,41.205125370219896,0.19308685000000003,19.308685000000004,22.190399959776553,16.272959970502804,0.14793599973184368,0.14793599973184368,0.20602562685109949,summer,day,41.205125370219896
2018-06-01 04:00:00,1764.96,68.61,12.75,77.42726480588436,0.18970046699999998,18.970046699999997,22.190399959776553,16.272959970502804,0.14793599973184368,0.14793599973184368,0.38713632402942183,summer,day,77.42726480588436
2018-06-01 05:00:00,1787.3600000000001,129.79,14.32,74.02599703715666,0.18579790166666665,18.579790166666665,62.360915563580946,45.73133807995935,0.4157394370905396,0.41573943709053957,0.3701299851857833,summer,day,74.02599703715666
2018-06-01 06:00:00,1891.6000000000001,358.66,15.68,96.84924416621706,0.1747433966666667,17.47433966666667,94.6948089285451,69.44285988093307,0.6312987261903007,0.6312987261903007,0.4842462208310853,summer,day,96.84924416621706
2018-06-01 07:00:00,2091.04,418.56,17.26,80.53194791686664,0.170888828,17.0888828,119.19208005466915,87.40752537342402,0.7946138670311277,0.7946138670311275,0.4026597395843332,summer,day,80.53194791686664
2018-06-01 08:00:00,2266.96,458.1,18.19,48.82933921585571,0.16843314399999998,16.843314399999997,135.85272894195296,99.62533455743218,0.9056848596130197,0.9056848596130198,0.24414669607927855,summer,day,48.82933921585571
2018-06-01 09:00:00,2361.2000000000003,286.63,19.14,55.25807382834678,0.17516882166666667,17.516882166666665,144.6767555903966,106.0962874329575,0.9645117039359773,0.9645117039359772,0.2762903691417339,summer,day,55.25807382834678
2018-06-01 10:00:00,2436.56,145.56,19.92,54.20767437822152,0.18071156400000002,18.071156400000003,145.66415999999998,106.82038399999996,0.9710943999999999,0.9710943999999997,0.2710383718911076,summer,day,54.20767437822152
2018-06-01 11:00:00,2509.2000000000003,197.47,20.66,35.19934060354545,0.17786536166666667,17.786536166666668,138.8149421707632,101.79762425855967,0.925432947805088,0.9254329478050879,0.17599670301772727,summer,day,35.19934060354545
2018-06-01 12:00:00,2562.48,511.62,21.05,34.522872398640374,0.163851644,16.3851644,124.12910210268623,91.02800820863655,0.8275273473512416,0.8275273473512413,0.17261436199320188,summer,day,34.522872398640374
2018-06-01 13:00:00,2608.0,188.2,20.83,32.82509040639737,0.17813632466666665,17.813632466666665,101.60663979576911,74.51153585023067,0.6773775986384607,0.6773775986384607,0.16412545203198686,summer,day,32.82509040639737
2018-06-01 14:00:00,2648.56,209.75,20.85,98.64804557203023,0.17718031833333334,17.718031833333335,71.24755525001167,52.24820718334189,0.4749837016667445,0.4749837016667445,0.49324022786015115,summer,day,98.64804557203023
2018-06-01 15:00:00,2687.84,36.16,19.26,101.83719439332695,0.18600341466666667,18.600341466666666,33.05184846541418,24.238022207970396,0.22034565643609455,0.2203456564360945,0.5091859719666347,summer,day,101.83719439332695
2018-06-01 16:00:00,2739.28,45.47,19.03,98.65157331106141,0.1857778303333333,18.577783033333333,22.190399959776553,16.272959970502804,0.14793599973184368,0.14793599973184368,0.49325786655530707,summer,day,98.65157331106141
