DateTime,load_PJME_MW,solar_G_i__POA,solar_T2m,wind_Energy_scaled_MW,eta_eff,eta_eff_pct,P_150MW_adj_MW,P_110MW_adj_MW,CF_150MW,CF_110MW,CF_Wind
2018-08-21 07:00:00,2342.88,766.1,24.87,64.90565209635281,0.14974760533333334,14.974760533333335,126.32066459974493,92.63515403981295,0.8421377639982995,0.8421377639982995,0.32452826048176403
2018-08-21 08:00:00,2515.76,928.6,26.56,56.12366097079499,0.14132986266666667,14.132986266666666,138.49481887028168,101.56286717153988,0.9232987924685445,0.9232987924685443,0.28061830485397493
2018-08-21 09:00:00,2704.96,1023.06,27.9,54.763408442409315,0.136155822,13.6155822,144.94265067036667,106.2912771582689,0.9662843378024445,0.9662843378024445,0.27381704221204656
2018-08-21 10:00:00,2902.16,1002.68,29.08,68.97736606186226,0.13611829733333336,13.611829733333336,145.66415999999998,106.82038399999998,0.9710943999999999,0.9710943999999998,0.3448868303093113
2018-08-21 11:00:00,3100.8,990.47,29.97,70.90214775638533,0.13595205433333335,13.595205433333335,140.6593468591816,103.15018769673317,0.9377289790612107,0.9377289790612107,0.3545107387819267
2018-08-21 12:00:00,3296.2400000000002,853.86,30.27,44.77308183888603,0.141677184,14.167718400000002,129.92821124791152,95.28068824846844,0.8661880749860768,0.8661880749860768,0.22386540919443015
2018-08-21 13:00:00,3490.4,657.54,30.21,53.06888142587054,0.15029040400000002,15.029040400000001,113.47075316618978,83.21188565520583,0.7564716877745985,0.7564716877745985,0.2653444071293527
2018-08-21 14:00:00,3669.04,420.6,29.73,55.325803993187,0.161005878,16.1005878,91.28697261401626,66.94377991694526,0.6085798174267751,0.6085798174267751,0.27662901996593503
2018-08-21 15:00:00,3691.6800000000003,178.99,29.05,68.81285946854109,0.17208219966666666,17.208219966666665,63.37686959139113,46.47637103368683,0.4225124639426075,0.42251246394260755,0.34406429734270544
2018-08-21 16:00:00,3633.76,23.61,27.98,95.0018242126874,0.179702325,17.970232499999998,55.4402669654246,40.656195774644715,0.3696017797694973,0.36960177976949743,0.47500912106343696
2018-08-21 17:00:00,3712.48,0.0,26.26,55.33355047167895,0.182083396,18.208339600000002,0.0,0.0,0.0,0.0,0.27666775235839475
2018-08-21 18:00:00,3736.7200000000003,0.0,25.07,65.84716442627095,0.183018022,18.3018022,0.0,0.0,0.0,0.0,0.32923582213135477
2018-08-21 19:00:00,3644.0,0.0,23.35,88.34889632948253,0.18436891,18.436891,0.0,0.0,0.0,0.0,0.44174448164741265
2018-08-21 20:00:00,3530.88,0.0,22.37,82.29236849184306,0.18513860199999999,18.5138602,0.0,0.0,0.0,0.0,0.4114618424592153
2018-08-21 21:00:00,3484.56,0.0,21.52,74.41563641931869,0.185806192,18.5806192,0.0,0.0,0.0,0.0,0.37207818209659344
2018-08-21 22:00:00,3304.96,0.0,20.75,63.130884170367025,0.18641095,18.641095,0.0,0.0,0.0,0.0,0.31565442085183515
2018-08-21 23:00:00,3037.28,0.0,20.1,48.44192133945857,0.18692146,18.692146,0.0,0.0,0.0,0.0,0.24220960669729283
2018-08-22 00:00:00,2776.4,0.0,19.4,54.615043376649105,0.18747124,18.747124,0.0,0.0,0.0,0.0,0.27307521688324554
2018-08-22 01:00:00,2568.16,0.0,18.71,88.75641080168509,0.18801316599999998,18.8013166,0.0,0.0,0.0,0.0,0.44378205400842546
2018-08-22 02:00:00,2425.52,0.0,18.06,105.97806901579246,0.188523676,18.8523676,0.0,0.0,0.0,0.0,0.5298903450789623
2018-08-22 03:00:00,2333.6,0.0,17.51,106.78969144931133,0.188955646,18.8955646,0.0,0.0,0.0,0.0,0.5339484572465567
