DateTime,load_PJME_MW,solar_G_i__POA,solar_T2m,wind_Energy_scaled_MW,eta_eff,P_150MW_adj_MW,P_110MW_adj_MW
2018-03-01 00:00:00,19677.6,0.0,-1.56,0.0,0.203933224,0.0,0.0
2018-03-01 01:00:00,18527.2,0.0,-2.53,0.0,0.204695062,0.0,0.0
2018-03-01 02:00:00,17859.2,0.0,-3.36,0.0,0.2053469439999999,0.0,0.0
2018-03-01 03:00:00,17522.4,0.0,-4.05,0.0,0.20588887,0.0,0.0
2018-03-01 04:00:00,17480.8,0.0,-4.65,0.0,0.2063601099999999,0.0,0.0
2018-03-01 05:00:00,17954.4,24.1,-4.61,0.0,0.2052771306666666,65.10110825989385,47.74081272392216
2018-03-01 06:00:00,19545.6,53.77,-3.45,0.0,0.2030714656666666,96.37140441395152,70.6723632368978
2018-03-01 07:00:00,22132.0,107.55,-1.65,0.0,0.199311145,120.06285766499104,88.04609562099344
2018-03-01 08:00:00,23380.800000000003,177.07,-0.78,0.0,0.1955944576666666,136.1754680130123,99.86200987620902
2018-03-01 09:00:00,23641.6,244.87,0.38,0.0,0.1917250536666666,144.70923545801529,106.12010600254452
2018-03-01 10:00:00,23798.4,297.27,1.09,0.0,0.188881033,145.66415999999998,106.82038399999998
2018-03-01 11:00:00,24020.800000000003,372.28,1.45,0.0,0.1853253526666666,139.04024163896645,101.9628438685754
2018-03-01 12:00:00,23815.2,268.43,1.86,0.0,0.1895346603333333,124.83748037491468,91.54748560827076
2018-03-01 13:00:00,23435.2,323.47,2.26,0.0,0.1868189216666666,103.0558762078447,75.5743092190861
2018-03-01 14:00:00,23487.2,312.58,2.1,0.0,0.1874197526666666,73.69542913775635,54.04331470102133
2018-03-01 15:00:00,23376.800000000003,49.4,1.4,0.0,0.1994529533333333,36.756139164649895,26.95450205407659
2018-03-01 16:00:00,23475.2,0.0,0.1,6.831462088301762,0.20262946,0.0,0.0
2018-03-01 17:00:00,23683.2,0.0,-1.49,85.97150935407205,0.2038782459999999,0.0,0.0
2018-03-01 18:00:00,24388.0,0.0,-2.6,124.7343300770144,0.20475004,0.0,0.0
2018-03-01 19:00:00,25244.800000000003,0.0,-3.32,143.31152504465123,0.205315528,0.0,0.0
2018-03-01 20:00:00,24895.2,0.0,-4.19,154.2895579629012,0.205998826,0.0,0.0
2018-03-01 21:00:00,24159.2,0.0,-4.8,178.9037084841007,0.2064779199999999,0.0,0.0
2018-03-01 22:00:00,22837.6,0.0,-4.85,173.12277465082883,0.20651719,0.0,0.0
2018-03-01 23:00:00,21084.800000000003,0.0,-4.4,171.8384473099136,0.2061637599999999,0.0,0.0
2018-03-02 00:00:00,19415.2,0.0,-4.12,171.825488021169,0.205943848,0.0,0.0
2018-03-02 01:00:00,18264.0,0.0,-4.06,171.83347695595177,0.2058967239999999,0.0,0.0
2018-03-02 02:00:00,17707.2,0.0,-3.32,171.84977001869484,0.205315528,0.0,0.0
2018-03-02 03:00:00,17523.2,0.0,-2.79,171.8455512792346,0.204899266,0.0,0.0
2018-03-02 04:00:00,17596.0,0.0,-2.4,171.8676875385864,0.20459296,0.0,0.0
2018-03-02 05:00:00,18278.4,27.81,-1.86,171.88665974334282,0.202955401,73.64923061414623,54.00943578370723
2018-03-02 06:00:00,20115.2,300.24,1.58,171.90250426194814,0.188366596,101.60159985499683,74.50783989366434
2018-03-02 07:00:00,22971.2,270.35,3.39,174.20942737783926,0.1882492223333333,122.77927741400758,90.0381367702722
2018-03-02 08:00:00,24230.4,531.07,5.55,176.6763352772275,0.1751766756666666,137.18226329117834,100.60032641353078
2018-03-02 09:00:00,24082.4,893.7,7.45,175.357542774572,0.15786166,144.81055748650914,106.19440882344004
2018-03-02 10:00:00,23735.2,738.27,8.79,146.93172478258143,0.163591153,145.66415999999998,106.82038399999998
2018-03-02 11:00:00,23656.0,604.42,9.74,131.46204360312237,0.1686853446666666,139.74307083165093,102.47825194321064
2018-03-02 12:00:00,23531.2,388.16,10.51,140.7789599817085,0.1775167313333333,127.04728998146189,93.16801265307204
2018-03-02 13:00:00,23299.2,302.03,10.67,138.82812029732997,0.1811492063333333,107.57681744943294,78.88966612958413
2018-03-02 14:00:00,23209.6,166.94,10.57,140.76739481663645,0.1871221733333333,81.33165323556395,59.64321237274689
2018-03-02 15:00:00,23117.6,26.55,9.17,0.0,0.194347417,48.31179733985515,35.428651382560425
2018-03-02 16:00:00,23200.0,0.0,7.09,171.94659493843344,0.197139514,0.0,0.0
2018-03-02 17:00:00,23916.0,0.0,5.63,171.9111357059013,0.198286198,0.0,0.0
2018-03-02 18:00:00,25205.6,0.0,5.01,171.88472009301626,0.198773146,0.0,0.0
2018-03-02 19:00:00,26909.6,0.0,5.14,171.8771312111136,0.198671044,0.0,0.0
2018-03-02 20:00:00,27072.800000000003,0.0,5.48,171.89241808025002,0.198404008,0.0,0.0
2018-03-02 21:00:00,26637.6,0.0,5.54,171.88606572543057,0.1983568839999999,0.0,0.0
2018-03-02 22:00:00,25769.6,0.0,5.51,173.08801854154007,0.198380446,0.0,0.0
2018-03-02 23:00:00,24091.2,0.0,5.48,171.93745433626955,0.198404008,0.0,0.0
2018-03-03 00:00:00,22585.6,0.0,4.79,171.87151834798138,0.198945934,0.0,0.0
2018-03-03 01:00:00,21661.6,0.0,4.46,171.89847948752052,0.199205116,0.0,0.0
2018-03-03 02:00:00,21143.2,0.0,4.17,171.89883104914196,0.199432882,0.0,0.0
2018-03-03 03:00:00,21076.800000000003,0.0,4.24,171.90354682399865,0.199377904,0.0,0.0
2018-03-03 04:00:00,21236.800000000003,0.0,3.97,171.88487768960556,0.199589962,0.0,0.0
2018-03-03 05:00:00,21998.4,108.39,3.55,171.8972914516955,0.1951904129999999,94.73094547994155,69.46936001862382
2018-03-03 06:00:00,23880.800000000003,340.88,4.82,171.9323869997914,0.1840486413333333,114.50051313805818,83.96704296790932
2018-03-03 07:00:00,26489.6,649.15,7.1,178.82029139724443,0.1688070816666666,129.47861841912237,94.95098684068974
2018-03-03 08:00:00,27310.4,845.08,9.44,171.92588917119747,0.1584201666666666,139.66526132313408,102.42119163696498
2018-03-03 09:00:00,26743.2,530.5,11.52,172.924348422422,0.1705127086666666,145.0604418500933,106.37765735673506
2018-03-03 10:00:00,26162.4,391.6,12.66,171.91700314813914,0.1756780226666666,145.66415999999998,106.82038399999998
2018-03-03 11:00:00,25876.0,116.82,13.11,172.44141185955306,0.1873141599999999,141.47641577285424,103.74937156675976
2018-03-03 12:00:00,25717.6,350.62,13.13,178.6022625777246,0.1770969786666666,132.49720916865598,97.1646200570144
2018-03-03 13:00:00,25643.2,249.22,12.99,178.7531067590583,0.1816313546666666,118.7265401874053,87.06612947076388
2018-03-03 14:00:00,25543.2,381.1,12.78,175.5748442252194,0.1760419246666666,100.16440882910206,73.45389980800819
2018-03-03 15:00:00,25475.2,62.47,11.88,178.88255417272694,0.1906516736666666,76.81081509374643,56.32793106874739
2018-03-03 16:00:00,25534.4,0.0,10.45,178.45472792476082,0.19450057,0.0,0.0
2018-03-03 17:00:00,26074.4,0.0,9.31,178.81825476440156,0.1953959259999999,0.0,0.0
2018-03-03 18:00:00,27308.0,0.0,8.22,178.89607111093989,0.196252012,0.0,0.0
2018-03-03 19:00:00,28779.2,0.0,7.23,178.92883907864442,0.197029558,0.0,0.0
2018-03-03 20:00:00,28774.4,0.0,6.72,178.90604818730736,0.197430112,0.0,0.0
2018-03-03 21:00:00,28355.2,0.0,6.51,178.9177103348958,0.197595046,0.0,0.0
2018-03-03 22:00:00,27627.2,0.0,6.06,178.878141468234,0.197948476,0.0,0.0
2018-03-03 23:00:00,26350.4,0.0,5.56,177.9000849138817,0.198341176,0.0,0.0
2018-03-04 00:00:00,25059.2,0.0,5.62,178.9116610504396,0.1982940519999999,0.0,0.0
2018-03-04 01:00:00,24103.2,0.0,5.51,178.89854416510624,0.198380446,0.0,0.0
2018-03-04 02:00:00,23609.6,0.0,5.66,178.9020719041379,0.198262636,0.0,0.0
2018-03-04 03:00:00,23456.800000000003,0.0,5.66,178.88096608402182,0.198262636,0.0,0.0
2018-03-04 04:00:00,23490.4,0.0,5.71,178.88345126100296,0.1982233659999999,0.0,0.0
2018-03-04 05:00:00,23800.0,12.98,5.89,178.89875025295368,0.1975156333333333,56.022850919250665,41.08342400745049
2018-03-04 06:00:00,24645.6,55.63,6.82,178.90311446618844,0.1949242496666666,90.81684422073576,66.59901909520623
2018-03-04 07:00:00,25620.0,68.61,8.05,171.87201538337732,0.193391847,117.17797177955332,85.93051263833911
2018-03-04 08:00:00,26152.800000000003,105.69,9.09,174.27313276825188,0.190957107,135.10623359570323,99.07790463684904
2018-03-04 09:00:00,26159.2,412.37,9.89,172.28553671018506,0.1769473163333333,144.60162966918546,106.04119509073598
2018-03-04 10:00:00,26255.2,602.99,10.86,172.0687444177484,0.1678680923333333,145.66415999999998,106.82038399999998
2018-03-04 11:00:00,26204.800000000003,380.9,12.51,175.135695268472,0.1762627093333333,138.2938245881469,101.41547136464106
2018-03-04 12:00:00,25770.4,111.25,13.42,93.27988751247122,0.1873137236666666,122.49062343362615,89.82645718465918
2018-03-04 13:00:00,25166.4,101.98,9.57,2.400941793482704,0.1907419946666666,98.25455653643782,72.0533414600544
2018-03-04 14:00:00,24523.2,152.21,9.49,10.716895370222629,0.1886131243333333,65.58562389658172,48.09612419082659
2018-03-04 15:00:00,24148.0,4.64,8.13,11.072360538193369,0.1961202393333333,24.483825514058104,17.95480537697594
2018-03-04 16:00:00,24088.0,0.0,7.39,26.53070688605665,0.196903894,0.0,0.0
2018-03-04 17:00:00,24656.0,0.0,6.59,4.337602899160936,0.1975322139999999,0.0,0.0
2018-03-04 18:00:00,25956.0,0.0,6.02,19.53053158778796,0.197979892,0.0,0.0
2018-03-04 19:00:00,27921.6,0.0,5.84,33.11515602062313,0.198121264,0.0,0.0
2018-03-04 20:00:00,28240.0,0.0,5.39,2.236887911517066,0.1984746939999999,0.0,0.0
2018-03-04 21:00:00,28088.800000000003,0.0,4.82,0.0,0.198922372,0.0,0.0
2018-03-04 22:00:00,27552.0,0.0,4.28,0.0,0.199346488,0.0,0.0
2018-03-04 23:00:00,26699.2,0.0,3.38,0.0,0.200053348,0.0,0.0
2018-03-05 00:00:00,25800.0,0.0,2.6,0.0,0.20066596,0.0,0.0
2018-03-05 01:00:00,25040.0,0.0,2.18,3.285185000414476,0.200995828,0.0,0.0
2018-03-05 02:00:00,24720.0,0.0,1.61,0.0,0.201443506,0.0,0.0
2018-03-05 03:00:00,24657.6,0.0,1.1,0.0,0.20184406,0.0,0.0
2018-03-05 04:00:00,24817.6,0.0,1.01,0.0,0.2019147459999999,0.0,0.0
2018-03-05 05:00:00,25228.0,137.3,1.34,0.0,0.1956647073333333,98.75650146573948,72.42143440820894
2018-03-05 06:00:00,25960.0,380.15,5.05,5.758203177169561,0.1821545183333333,116.96356217877752,85.7732789311035
2018-03-05 07:00:00,26727.2,392.08,8.03,0.0,0.1792934806666666,130.75785838872264,95.88909615172992
2018-03-05 08:00:00,26988.800000000003,474.56,9.45,0.0,0.1745793353333333,140.13939009557475,102.76888607008814
2018-03-05 09:00:00,26777.6,636.15,10.35,0.0,0.1668217649999999,145.10815729933387,106.41264868617816
2018-03-05 10:00:00,26281.6,484.85,10.87,0.0,0.1730150803333333,145.66415999999998,106.82038399999998
2018-03-05 11:00:00,25644.0,571.22,11.59,0.0,0.1686809813333333,141.80739819757315,103.99209201155364
